ProdDate,MonInjSteam(m3),MonthlyOil(m3),MonInjGas(E3m3),CumInjGas(E3m3),PrdHours(hr),InjHours(hr),CumInjSteam(m3),CumInjGas(E3m3).1,CumPrdOil(m3),Percentage_Change_Monthly_Injected_Steam
2006-12-01,18710.2,18297.3,0.0,0.0,41375,1488,489045.5,0.0,2579866.7,0.3459242613578439
2006-03-01,19272.9,18065.5,0.0,0.0,36098,1488,322536.7,0.0,2431411.2,13.422708199692824
1998-06-01,17965.0,5321.6,0.0,0.0,5284,5271,344630.3,0.0,265851.7,2.575921908893708
2003-08-01,40418.3,17662.7,0.0,0.0,13066,10416,3744196.5,0.0,1299881.7,11.161135420419654
1998-09-01,31074.0,9057.7,0.0,0.0,6203,7182,417874.3,0.0,288008.5,22.19425874950844
2018-07-01,63729.4,25172.3,0.0,0.0,8427,5124,1438035.8,0.0,2783178.8,15.168688568139554
2018-06-01,55335.7,21750.7,0.0,0.0,8713,4753,1374306.4,0.0,2758006.5,12.073442018622693
2020-07-01,41761.3,16928.4,0.0,0.0,5205,4464,2851108.2,0.0,3230650.2,12.504033153569916
2020-08-01,37590.0,15882.6,0.0,0.0,5202,4464,2888698.2,0.0,3246532.8,9.988434268090318
2018-05-01,62934.0,24465.8,0.0,0.0,9352,4991,1318970.7,0.0,2736255.8,14.980916902198429
2018-04-01,54734.3,21136.3,0.0,0.0,9105,5405,1256036.7,0.0,2711790.0,14.803665349311768
2018-03-01,64244.9,23363.4,0.0,0.0,9061,5132,1201302.4,0.0,2690653.7,14.238135627879522
2020-09-01,48128.0,15364.9,0.0,0.0,5828,4860,2936826.2,0.0,3261897.7,28.03405160947061
2018-08-01,64175.1,24771.8,0.0,0.0,8835,5171,1502210.9,0.0,2807950.6,0.6993632452211962
2018-02-01,56237.7,21111.9,0.0,0.0,8486,4344,1137057.5,0.0,2667290.3,10.35416653382898
2020-11-01,45918.4,13595.5,0.0,0.0,5032,4320,3024408.9,0.0,3290051.5,10.210419951853256
2020-12-01,48418.5,13395.8,0.0,0.0,5199,4464,3072827.4,0.0,3303447.3,5.44465835046517
2018-01-01,62733.2,24163.7,0.0,0.0,9398,5208,1080819.8,0.0,2646178.4,0.1649371945348754
2017-12-01,62629.9,22890.0,0.0,0.0,8130,5208,1018086.6,0.0,2622014.7,3.0631001258875967
2017-11-01,60768.5,23049.7,0.0,0.0,7716,4408,955456.7,0.0,2599124.7,4.877403560180582
2017-09-01,63106.8,27109.3,0.0,0.0,9301,4132,830803.8,0.0,2548455.3,1.6146860505904748
2017-08-01,64142.5,28805.7,0.0,0.0,9567,4079,767697.0,0.0,2521346.0,0.9240785962439046
2017-07-01,63555.2,30366.1,0.0,0.0,9644,4458,703554.5,0.0,2492540.3,15.31819229254856
2020-10-01,41664.3,14558.3,0.0,0.0,5422,4925,2978490.5,0.0,3276456.0,13.430227726063826
2021-01-01,46876.5,12830.9,0.0,0.0,5202,4464,3119703.9,0.0,3316278.2,3.1847331082127672
2018-09-01,62354.7,23979.6,0.0,0.0,7825,5015,1564565.6,0.0,2831930.2,2.836614200834908
2018-11-01,63519.1,24905.4,0.0,0.0,8016,4998,1694415.7,0.0,2882600.6,4.2391943435196255
2020-05-01,49033.6,16288.1,0.0,0.0,4693,4488,2761617.5,0.0,3196828.3,9.259770934533629
2020-04-01,44878.0,12969.5,0.0,0.0,5148,5249,2712583.9,0.0,3180540.2,25.206449731261195
2020-03-01,60002.5,16677.5,0.0,0.0,7044,5336,2667705.9,0.0,3167570.7,2.0256345730065077
2020-02-01,58811.2,16935.9,0.0,0.0,6922,5515,2607703.4,0.0,3150893.2,12.400557074020846
2020-01-01,67136.5,18080.0,0.0,0.0,8176,5952,2548892.2,0.0,3133957.3,3.590348192835091
2019-12-01,69636.7,18667.8,0.0,0.0,8236,5952,2481755.7,0.0,3115877.3,11.3446090282308
2019-11-01,62541.6,15945.3,0.0,0.0,7750,5760,2412119.0,0.0,3097209.5,5.7434158471798336
2019-09-01,50292.1,10758.6,0.0,0.0,7092,4826,2283224.9,0.0,3066178.5,24.736198595952487
2018-10-01,66331.0,25765.0,0.0,0.0,7412,4690,1630896.6,0.0,2857695.2,6.376905028810986
1998-07-01,16740.0,5768.6,0.0,0.0,5343,5522,361370.3,0.0,271620.3,6.818814361257997
2019-06-01,44339.1,12780.2,0.0,0.0,7547,4827,2103213.0,0.0,3021369.7,15.790783138822684
2019-05-01,52653.5,18578.6,0.0,0.0,8384,5172,2058873.9,0.0,3008589.5,8.061260481018051
2019-04-01,57270.2,19670.9,0.0,0.0,7954,5040,2006220.4,0.0,2990010.9,11.41897733899021
2019-03-01,64652.9,22199.4,0.0,0.0,8183,5208,1948950.2,0.0,2970340.0,10.022769352247662
2020-06-01,47729.4,16893.5,0.0,0.0,5036,4320,2809346.9,0.0,3213721.8,2.6598087841806395
2019-02-01,58763.2,18034.0,0.0,0.0,6383,4704,1884297.3,0.0,2948140.6,10.012756176332315
2019-01-01,65301.7,22688.1,0.0,0.0,8082,5208,1825534.1,0.0,2930106.6,0.7824761800576452
2018-12-01,65816.7,24817.9,0.0,0.0,8083,5173,1760232.4,0.0,2907418.5,3.617179714448082
2019-08-01,66821.1,16677.1,0.0,0.0,8129,6612,2232932.8,0.0,3055419.9,6.236058932855548
2017-06-01,55112.9,23909.8,0.0,0.0,9315,4121,639999.3,0.0,2462174.2,12.485311771543262
2017-10-01,63884.4,27619.7,0.0,0.0,8263,4372,894688.2,0.0,2576075.0,1.232196847249423
2017-05-01,62975.6,25850.5,0.0,0.0,9558,5160,584886.4,0.0,2438264.4,2.0323648924518656
2021-10-01,86814.5,28311.2,0.0,0.0,22225,13051,23231076.6,0.0,7754166.2,2.0343657502541856
2021-02-01,44180.7,11430.8,0.0,0.0,4704,4032,3163884.6,0.0,3327709.0,5.750855972608882
2021-08-01,90704.7,30256.2,0.0,0.0,21542,13410,23055644.8,0.0,7698928.7,9.944152382087069
2021-06-01,77267.0,23450.8,0.0,0.0,17342,11994,22864219.6,0.0,7639335.9,5.772295955014806
2021-05-01,82000.3,27180.5,0.0,0.0,20782,12648,22786952.6,0.0,7615885.1,15.259776312515916
2021-04-01,71143.9,26259.2,0.0,0.0,21191,12240,22704952.3,0.0,7588704.6,6.474147711213685
2021-03-01,76068.7,26387.0,0.0,0.0,22058,12616,22633808.4,0.0,7562445.4,8.527555370400997
2021-02-01,70091.6,25653.1,0.0,0.0,20004,11424,22557739.7,0.0,7536058.4,18.68271087021086
2021-01-01,86195.2,27613.8,0.0,0.0,22295,12768,22487648.1,0.0,7510405.3,9.587954316314896
2021-11-01,85944.9,28348.6,0.0,0.0,22018,12984,23317021.5,0.0,7782514.8,1.001675987306272
2020-12-01,78653.9,25174.4,0.0,0.0,20938,13033,22401452.9,0.0,7482791.5,2.235483341702671
2020-10-01,80495.7,26354.4,0.0,0.0,21379,12346,22242346.6,0.0,7432344.8,7.227854797498134
2020-09-01,86767.1,25129.2,0.0,0.0,21624,13745,22161850.9,0.0,7405990.4,9.864175130133336
1999-06-01,31734.0,5803.1,0.0,0.0,5833,7076,699872.3,0.0,365692.4,1.2847233023299265
1999-03-01,30783.0,11087.6,0.0,0.0,5390,6675,615262.3,0.0,345280.3,12.41642245426352
1999-02-01,35147.0,11108.4,0.0,0.0,5642,6273,584479.3,0.0,334192.7,3.801729800744469
1999-01-01,36536.0,7269.4,0.0,0.0,5793,8112,549332.3,0.0,323084.3,10.765499469455818
1998-12-01,32985.0,8474.6,0.0,0.0,5304,7019,512796.3,0.0,315814.9,10.052715868143602
1998-11-01,29972.0,9190.4,0.0,0.0,5668,6480,479811.3,0.0,307340.3,6.234944470514625
1998-10-01,31965.0,10141.4,0.0,0.0,5705,6746,449839.3,0.0,298149.9,2.8673489090558
2020-11-01,80452.4,25272.3,0.0,0.0,21119,12882,22322799.0,0.0,7457617.1,0.0537916932208837
1999-08-01,55956.0,13296.1,0.0,0.0,11621,10824,808519.3,0.0,387347.5,6.196504146818249
2021-09-01,88617.3,26926.3,0.0,0.0,20980,13212,23144262.1,0.0,7725855.0,2.301314044365943
2022-01-01,98055.6,26500.5,0.0,0.0,23633,14110,23510158.1,0.0,7836418.4,3.1284904449890183
2017-04-01,61721.2,26101.6,0.0,0.0,9344,4440,521910.8,0.0,2412413.9,0.6090235976515146
1999-10-01,68259.0,25880.6,0.0,0.0,14334,12101,937076.3,0.0,430178.0,13.202759627184978
1999-09-01,60298.0,16949.9,0.0,0.0,12715,10478,868817.3,0.0,404297.4,7.759668310815648
2017-03-01,62099.4,27363.1,0.0,0.0,11211,5085,460189.6,0.0,2386312.3,0.8899245096318009
2017-02-01,62657.0,20960.4,0.0,0.0,9666,4704,398090.2,0.0,2358949.2,17.740148300634385
2017-01-01,76169.6,21440.3,0.0,0.0,11614,5208,335433.2,0.0,2337988.8,8.069578048296023
2016-12-01,70482.0,21319.8,0.0,0.0,11684,5208,259263.6,0.0,2316548.5,15.918431790484377
2022-11-01,71281.3,20383.5,0.0,0.0,19109,10568,24356437.9,0.0,8076505.0,8.545361468892764
2021-12-01,95081.0,27403.1,0.0,0.0,23358,14136,23412102.5,0.0,7809917.9,10.630182826438816
2022-09-01,94181.6,21415.3,0.0,0.0,19677,11062,24207214.9,0.0,8034976.7,15.490101104237318
2022-08-01,81549.5,24377.5,0.0,0.0,22971,13768,24113033.3,0.0,8013561.4,4.98092824049341
2022-10-01,77941.7,21144.8,0.0,0.0,20028,11160,24285156.6,0.0,8056121.5,17.24317701122088
2022-07-01,77680.3,26415.8,0.0,0.0,22423,13469,24031483.8,0.0,7989183.9,1.9455552526078776
2022-06-01,79221.6,27497.1,0.0,0.0,20597,13132,23953803.5,0.0,7962768.1,0.0926917300060115
2022-02-01,86751.8,23608.4,0.0,0.0,21627,12369,23596909.9,0.0,7860026.8,11.527949449088071
2022-05-01,79295.1,23131.1,0.0,0.0,18945,14101,23874581.9,0.0,7935271.0,17.703890054735993
2022-03-01,102023.5,26497.5,0.0,0.0,24066,14127,23698933.4,0.0,7886524.3,17.603899861443793
2022-04-01,96353.4,25615.6,0.0,0.0,22288,13680,23795286.8,0.0,7912139.9,5.557641131700053
2019-09-01,136520.7,55703.1,0.1,1257.9,38286,6048,12478652.6,1257.9,8090067.0,3.4724327569062075
2018-07-01,124673.7,60351.7,0.1,1154.3,45707,17064,10705114.5,1154.3,7280699.4,15.506417656290816
2019-10-01,133189.3,59498.2,0.1,1258.0,41114,7344,12611841.9,1258.0,8149565.2,2.440216025848108
2013-05-01,104962.8,64199.3,0.2,0.2,42289,13929,2849485.2,0.2,4032514.0,2.451473318922015
2015-04-01,122424.4,47592.0,0.2,515.2,39399,16694,5447502.1,515.2,5313268.3,10.737247959542294
2016-09-01,100834.6,12459.4,0.3,89069.4,40408,15781,40217979.7,89069.4,12584396.6,11.558914617855988
2019-06-01,101969.5,57000.6,0.3,1256.4,41172,8208,12104130.3,1256.4,7920581.9,7.017619048487489
2019-07-01,106062.4,53694.5,0.3,1256.7,41922,6048,12210192.7,1256.7,7974276.4,4.013847277862492
2017-02-01,82992.6,15994.3,0.6,89070.0,33632,14650,40729085.6,89070.0,12670876.1,18.026980417566307
2014-07-01,97930.0,59505.0,0.7,499.2,40266,8046,4272077.3,499.2,4812509.7,2.685127310271773
2018-05-01,141826.7,60345.3,0.9,1154.2,44609,18804,10472504.2,1154.2,7160617.3,15.695863631839902
2017-03-01,101647.3,16406.8,0.9,89070.9,36461,18566,40830732.9,89070.9,12687282.9,22.477546190865198
2019-08-01,131939.2,60087.5,1.1,1257.8,41406,6480,12342131.9,1257.8,8034363.9,24.39771304439653
2019-05-01,109665.4,57611.7,1.2,1256.1,43075,18552,12002160.8,1256.1,7863581.3,20.29302463846171
2014-09-01,122117.5,52574.1,1.5,500.7,37748,13146,4505783.3,500.7,4921384.8,9.43556011596176
2017-08-01,115041.3,42176.6,2.1,951.1,39104,12144,9297729.7,951.1,6746718.0,2.8648795154782025
2016-03-01,115522.1,22393.4,2.6,89069.1,51708,18428,39545287.0,89069.1,12471807.8,4.045468628411686
2013-06-01,81754.8,52717.4,3.0,3.2,39878,13484,2931240.0,3.2,4085231.4,22.110690644685548
2017-04-01,123590.4,45248.6,3.6,938.5,38760,14904,8807668.2,938.5,6568606.5,5.690307476531398
2014-11-01,133593.5,57049.1,3.7,515.0,41314,17766,4772971.0,515.0,5036554.0,0.000523974843225
2017-06-01,126010.8,44431.9,4.6,943.1,38315,14976,9064254.1,943.1,6662109.8,3.495536285248879
2018-04-01,122585.8,48163.5,4.9,1153.3,38938,17760,10330677.5,1153.3,7100272.0,11.694297211204727
2017-07-01,118434.3,42431.6,5.9,949.0,37653,10488,9182688.4,949.0,6704541.4,6.012579874106027
2017-01-01,149025.5,45402.4,6.9,912.2,40607,20184,8417821.3,912.2,6435036.9,8.798686436217729
2017-02-01,135209.1,41624.4,8.9,921.1,36641,18456,8553030.4,921.1,6476661.3,9.271165001962745
2016-02-01,111030.4,20068.8,9.4,89066.5,53562,18192,39429764.9,89066.5,12449414.4,14.464156812836414
2014-10-01,133594.2,58120.1,10.6,511.3,42098,18576,4639377.5,511.3,4979504.9,9.398079718304109
2018-08-01,109771.2,63649.0,10.6,1164.9,43432,7728,10814885.7,1164.9,7344348.4,11.9532026401719
2017-12-01,147760.5,38366.0,12.9,1148.4,39353,19816,9802964.7,1148.4,6904591.3,20.0257823865847
2015-11-01,132761.4,20483.5,13.2,88966.5,63802,19651,39055669.9,88966.5,12387073.9,4.090666750297922
2017-03-01,131047.4,46696.6,13.8,934.9,38530,20424,8684077.8,934.9,6523357.9,3.07797330209284
2018-09-01,103781.6,54885.7,16.2,1181.1,37405,1173,10918667.3,1181.1,7399234.1,5.456440304925147
2013-07-01,105183.2,66495.5,17.0,20.2,40859,13943,3036423.2,20.2,4151726.9,28.65691066457259
2015-05-01,127824.7,50411.6,17.3,532.5,38140,15303,5575326.8,532.5,5363679.9,4.4111304609211865
2015-12-01,133258.9,21627.0,18.5,88985.0,66517,21154,39188928.8,88985.0,12408700.9,0.3747324146928354
2016-12-01,163402.8,42245.7,19.0,905.3,40226,22248,8268795.8,905.3,6389634.5,15.969277894249757
2018-11-01,143244.2,61892.9,19.8,1225.7,40001,17341,11200598.1,1225.7,7527568.6,3.2862583695901337
2015-08-01,161582.9,55845.8,19.8,611.0,35673,20232,5997862.5,611.0,5521405.2,21.888460256083352
2016-02-01,129880.1,56014.6,20.5,846.4,37376,17400,6863537.7,846.4,5894643.5,9.256995059023431
2015-06-01,128386.6,50041.3,21.3,553.8,34518,14400,5703713.4,553.8,5413721.2,0.4395864023150508
2017-09-01,101556.4,37507.9,22.0,973.1,34848,15312,9399286.1,973.1,6784225.9,11.72179034833578
2015-12-01,147570.8,69806.9,23.2,802.5,39191,17281,6590528.0,802.5,5773440.5,2.0758584490551124
2016-01-01,143129.6,65188.4,23.4,825.9,39862,17856,6733657.6,825.9,5838628.9,3.0095384723807017
2014-06-01,100632.1,56119.6,23.4,498.5,38319,12362,4174147.3,498.5,4753004.7,4.181350239975501
2019-04-01,137585.7,49311.8,29.2,1254.9,41704,10800,11892495.4,1254.9,7805969.6,7.518965287776302
2015-07-01,132566.2,51838.2,37.4,591.2,34447,14881,5836279.6,591.2,5465559.4,3.255479933264072
2014-02-01,97032.4,49734.6,38.5,385.1,34625,12517,3764290.8,385.1,4520857.8,3.803547175048827
2015-11-01,150699.1,65275.7,38.7,779.3,39303,18552,6442957.2,779.3,5703633.6,5.807175448465529
2016-03-01,133056.5,60488.4,39.9,886.3,40992,18600,6996594.2,886.3,5955131.9,2.445640248198133
2014-03-01,107280.0,60987.9,44.5,429.6,39616,12209,3871570.8,429.6,4581845.7,10.561008487886523
2013-09-01,96601.4,55844.1,45.0,112.5,39075,12112,3241278.4,112.5,4271699.2,10.763963943990884
2014-04-01,105351.2,57388.4,45.5,475.1,39826,12960,3976922.0,475.1,4639234.1,1.797912005965696
2013-08-01,108253.8,64128.2,47.3,67.5,40196,13753,3144677.0,67.5,4215855.1,2.919287490778011
2013-11-01,105190.3,47506.5,50.1,213.9,37363,13117,3457160.0,213.9,4375916.1,4.969676930345923
2013-10-01,110691.3,56710.4,51.3,163.8,40114,14017,3351969.7,163.8,4328409.6,14.58560641978275
2014-01-01,100869.0,46204.6,55.0,346.6,36642,14608,3667258.4,346.6,4471123.2,7.65398326824096
2015-10-01,127544.0,21203.6,56.2,88953.3,69467,19920,38922908.5,88953.3,12366590.4,21.27874027727592
2015-09-01,105166.0,20922.7,57.2,88897.1,63543,19102,38795364.5,88897.1,12345386.8,27.731392719951074
2015-10-01,159990.0,62301.8,64.3,740.6,36887,16704,6292258.1,740.6,5638357.9,19.035218770646463
2015-09-01,134405.6,54650.9,65.3,676.3,37562,16704,6132268.1,676.3,5576056.1,16.819415915916835
2017-11-01,123107.3,38006.3,66.1,1135.5,36886,19776,9655204.2,1135.5,6866225.3,7.306258225987639
2016-01-01,129805.7,20644.7,72.1,89057.1,62967,20388,39318734.5,89057.1,12429345.6,2.59134661925019
2013-12-01,109229.4,49002.5,77.7,291.6,37403,13075,3566389.4,291.6,4424918.6,3.8398027194522566
1993-08-01,98455.2,28974.5,103.2,103.2,70649,18040,6704642.6,103.2,3116168.6,2.01385965383708
2005-07-01,143879.1,38975.3,105.5,33059.7,88853,20343,23802985.1,33059.7,8699329.1,10.141114401109675
1999-11-01,111367.4,41939.5,132.1,2833.4,85892,18240,15381097.1,2833.4,5988793.2,5.371847106156458
2015-02-01,93930.6,17681.5,146.2,87439.1,73124,20738,37940297.6,87439.1,12203515.7,14.300963822884306
2015-03-01,96965.8,17272.9,147.7,87586.8,78001,21627,38037263.4,87586.8,12220788.6,3.231321848258184
2005-06-01,130631.6,35357.4,152.2,32954.2,82152,18360,23659106.0,32954.2,8660353.8,9.06068348103336
2014-09-01,105386.9,22402.4,183.3,86394.9,85194,21770,37430992.8,86394.9,12104316.7,0.8906091142158346
2000-07-01,135354.3,46472.8,187.1,4733.1,88518,20373,16389443.2,4733.1,6323604.0,7.071645939910454
2000-06-01,126414.7,42359.9,189.2,4546.0,83609,18097,16254088.9,4546.0,6277131.2,11.461775405204378
2015-08-01,145521.0,23031.9,194.1,88839.9,72968,24096,38690198.5,88839.9,12324464.1,6.803071080947976
1994-02-01,92856.4,23241.3,199.4,2498.4,56668,17520,7246862.9,2498.4,3251763.3,9.36479692183656
2000-09-01,127076.7,44144.4,202.2,5143.5,89127,17953,16657416.8,5143.5,6413874.1,9.808732484533012
1994-03-01,102641.2,28701.6,202.9,2701.3,66065,19479,7349504.1,2701.3,3280464.9,10.537561223566705
2000-08-01,140896.9,46125.7,208.2,4941.3,92771,20004,16530340.1,4941.3,6369729.7,4.09488283711712
2014-12-01,106831.3,20105.8,211.1,87051.3,82744,24200,37736761.8,87051.3,12165160.1,7.457130327024597
2005-03-01,137099.9,40133.4,213.3,32323.7,93069,18736,23252141.8,32323.7,8551037.5,21.89290664561323
2000-10-01,127080.3,43876.0,215.7,5359.2,94288,17926,16784497.1,5359.2,6457750.1,0.0028329347551592
2014-10-01,99520.1,21277.9,219.3,86614.2,83438,22148,37530512.9,86614.2,12125594.6,5.566915812117057
2014-11-01,99417.6,19459.7,226.0,86840.2,82475,21672,37629930.5,86840.2,12145054.3,0.1029942694993235
2015-07-01,136251.7,22594.4,234.3,88645.8,72356,24660,38544677.5,88645.8,12301432.2,9.729436758781883
2005-04-01,132685.6,36792.5,235.5,32559.2,87755,18624,23384827.4,32559.2,8587830.0,3.219768942209289
1999-12-01,126543.4,39128.7,237.5,3070.9,87389,18657,15507640.5,3070.9,6027921.9,13.626968035529252
2010-07-01,122379.7,31515.7,237.8,61453.3,95332,19592,31309871.8,61453.3,10816478.1,9.533991601000992
2000-01-01,125830.6,37861.3,239.7,3310.6,86098,18436,15633471.1,3310.6,6065783.2,0.5632850073571505
2015-01-01,109605.2,20674.1,241.6,87292.9,83465,23667,37846367.0,87292.9,12185834.2,2.5965236779857515
2005-05-01,143647.0,37166.4,242.8,32802.0,88243,19818,23528474.4,32802.0,8624996.4,8.261182826169522
2000-04-01,124303.6,42291.2,242.8,4111.3,83338,19060,15984894.4,4111.3,6192120.3,5.033253933985615
2006-03-01,136065.0,38133.0,244.5,36852.0,84304,20088,24923519.0,36852.0,9010118.6,5.058870492637424
2000-05-01,142779.8,42651.0,245.5,4356.8,86562,20446,16127674.2,4356.8,6234771.3,14.863769030020023
2005-02-01,112475.7,35919.0,246.4,32110.4,81649,16440,23115041.9,32110.4,8510904.1,13.914433124616831
2009-08-01,133576.1,35055.5,247.9,56383.8,94632,21480,29955475.0,56383.8,10466320.3,0.9977581442121908
2006-02-01,129513.1,36269.5,249.7,36607.5,78435,18144,24787454.0,36607.5,8971985.6,8.603009514911019
2000-02-01,108772.8,38279.1,258.9,3569.5,80250,15792,15742243.9,3569.5,6104062.3,13.55616201464509
2015-04-01,107894.9,18064.3,259.0,87845.8,75710,23315,38145158.3,87845.8,12238852.9,11.271087331822136
2000-11-01,101625.6,44196.4,259.5,5618.7,91516,15835,16886122.7,5618.7,6501946.5,20.030405971657284
2014-05-01,90281.9,21318.4,260.6,85032.4,81644,22774,37025008.3,85032.4,12017359.7,1.8986365197133148
2006-09-01,136699.6,39653.7,262.2,38601.7,87139,17596,25589776.2,38601.7,9239320.2,15.175489370880491
2010-06-01,111727.6,30507.7,268.4,61215.5,88481,17271,31187492.1,61215.5,10784962.4,10.443104940844528
2015-06-01,124170.6,20395.0,270.6,88411.5,71737,24230,38408425.8,88411.5,12278837.8,10.7308645987078
2011-02-01,117863.9,29527.5,294.1,64058.5,88482,20198,32236957.5,64058.5,11034058.9,13.051057391337704
2015-05-01,139096.9,19589.9,295.1,88140.9,74139,26145,38284255.2,88140.9,12258442.8,28.91888309827435
2006-04-01,127774.9,35306.6,295.8,37147.8,115095,19392,25051293.9,37147.8,9045425.2,6.092749788703933
2000-03-01,118346.9,45766.8,299.0,3868.5,88581,17286,15860590.8,3868.5,6149829.1,8.801924745892343
2007-02-01,146634.5,36705.6,301.1,40174.2,83803,18664,26326742.5,40174.2,9426167.4,4.680664348165243
2006-12-01,154655.7,38927.2,305.1,39535.1,91364,19513,26026273.0,39535.1,9350766.0,7.514174802637274
2004-08-01,111766.3,41960.9,305.3,29399.3,89421,18450,22435975.1,29399.3,8282471.6,8.295371376246752
2006-06-01,111738.3,36528.7,307.4,37769.0,115284,17064,25283171.5,37769.0,9119570.1,6.99271595556159
2006-10-01,137994.3,36519.1,310.4,38912.1,89089,18700,25727770.5,38912.1,9275839.3,0.9471132322259824
2008-02-01,99244.2,28521.2,313.1,45762.4,81063,17632,27804006.0,45762.4,9839989.4,15.757816518714318
2010-08-01,127884.1,31158.8,313.6,61766.9,97035,20365,31437755.9,61766.9,10847636.9,4.497804782982806
2006-05-01,120139.3,37616.2,313.8,37461.6,124861,19405,25171433.2,37461.6,9083041.4,5.975821542415605
2011-09-01,134624.5,28000.3,316.3,67631.0,90340,22944,33149380.8,67631.0,11241250.0,2.176975352962507
2006-11-01,143846.8,35999.5,317.9,39230.0,85239,19375,25871617.3,39230.0,9311838.8,4.241117205565748
2007-01-01,153835.0,38695.8,338.0,39873.1,92647,20003,26180108.0,39873.1,9389461.8,0.5306626267250536
2010-10-01,142703.0,30332.0,352.9,62505.4,97295,22631,31705165.8,62505.4,10907568.8,14.43071714556292
2010-11-01,136468.5,30565.3,353.7,62859.1,93960,21584,31841634.3,62859.1,10938134.1,4.3688640042605975
2007-08-01,128457.9,33452.5,353.9,42477.8,85196,18264,27103704.3,42477.8,9642053.8,1.175835860276453
2007-04-01,144551.2,36729.3,358.6,40908.8,81522,19700,26626544.3,40908.8,9502970.8,6.891696392799762
2013-08-01,143069.5,23166.8,360.7,80152.8,90259,25298,36044565.0,80152.8,11823948.7,7.049888699751206
2004-12-01,121265.9,37238.2,362.4,31468.8,83519,19360,22871910.5,31468.8,8437552.7,12.89527950137086
2002-06-01,123846.7,36231.1,363.3,15010.4,90049,19223,19120457.3,15010.4,7266110.3,7.991061113839304
2014-06-01,93022.7,20912.3,365.2,85397.6,78956,22264,37118031.0,85397.6,12038272.0,3.035824456507896
2007-03-01,155250.6,40074.1,376.0,40550.2,91512,21248,26481993.1,40550.2,9466241.5,5.875902328578886
2014-04-01,92029.2,21597.9,376.5,84771.8,78473,22290,36934726.4,84771.8,11996041.3,7.197545489172397
2007-05-01,112935.7,36689.4,380.9,41289.7,86019,18840,26739480.0,41289.7,9539660.2,21.87148913326213
2010-09-01,124706.9,29599.9,385.6,62152.5,92897,20200,31562462.8,62152.5,10877236.8,2.484437080137414
2004-07-01,121876.4,39770.8,387.1,29094.0,84480,19776,22324208.8,29094.0,8240510.7,3.926531738367856
2010-05-01,124756.0,32127.7,393.5,60947.1,92773,19417,31075764.5,60947.1,10754454.7,14.227115617918384
1993-11-01,99169.2,24548.8,393.6,860.8,63842,19369,6950046.0,860.8,3178247.0,0.0202724986913649
2005-10-01,147726.8,40023.2,395.2,34678.7,87612,20832,24227319.0,34678.7,8815092.3,3.9484081609676647
2005-01-01,130655.7,37432.4,395.2,31864.0,85722,19548,23002566.2,31864.0,8474985.1,7.743149558119811
2013-09-01,135486.1,22479.5,404.2,80557.0,85589,23946,36180051.1,80557.0,11846428.2,5.300500805552543
2014-08-01,104456.6,22037.3,406.0,86211.6,89722,22963,37325605.9,86211.6,12081914.3,1.2978297741526037
2007-07-01,126965.0,34858.5,407.9,42123.9,85996,18008,26975246.4,42123.9,9608601.3,16.69427047813723
2014-07-01,103118.3,21605.0,408.0,85805.6,89098,22997,37221149.3,85805.6,12059877.0,10.85283484568822
2002-02-01,97969.2,39737.5,408.5,13336.1,86421,13776,18580472.3,13336.1,7114069.6,11.238381585849666
2013-06-01,126987.7,21966.0,408.5,79328.1,87250,24288,35767848.0,79328.1,11779409.7,5.26194942460898
2007-10-01,118000.4,35215.3,413.5,43377.6,89631,17532,27353853.1,43377.6,9711099.9,10.70614551519352
2010-04-01,109217.5,31729.1,422.9,60553.6,87874,17344,30951008.5,60553.6,10722327.0,6.8303244293205445
2007-06-01,108801.4,34082.6,426.3,41716.0,81908,17566,26848281.4,41716.0,9573742.8,3.660755633515356
2002-11-01,113584.8,39230.2,426.5,17682.1,91505,17364,19729017.8,17682.1,7451790.9,12.542512259931335
2008-12-01,132892.9,34087.3,426.7,51796.7,93367,20508,28987104.1,51796.7,10196925.7,8.522359331910788
2011-01-01,135555.3,34110.8,430.1,63764.4,100238,23317,32119093.6,63764.4,11004531.4,4.473940128537612
2002-04-01,144832.3,37465.2,439.5,14179.2,86483,19799,18862007.7,14179.2,7193714.6,5.946609842790673
2001-04-01,98746.6,38141.1,440.9,8173.6,88556,15504,17422878.3,8173.6,6707549.3,27.552230220894423
2002-07-01,125726.2,35654.5,448.2,15458.6,91880,20664,19246183.5,15458.6,7301764.8,1.5176020031216098
2012-02-01,120180.4,24719.3,454.7,70576.7,93222,23025,33811853.6,70576.7,11376414.4,1.9308573228469903
2001-09-01,143486.1,37878.6,455.8,10738.8,90201,18533,18134210.3,10738.8,6894963.8,4.208172134895971
2003-08-01,118825.3,44228.1,456.6,22949.9,94734,18840,20870254.6,22949.9,7794348.0,4.283913374441672
2012-10-01,127284.4,25489.8,460.2,74919.2,99036,25662,34789423.6,74919.2,11586245.6,2.0634089507669984
2004-11-01,107414.5,37137.2,463.1,31106.4,84964,16126,22750644.6,31106.4,8400314.5,1.588212818436996
2013-07-01,133647.5,21372.2,464.0,79792.1,88184,24693,35901495.5,79792.1,11800781.9,5.244444934430659
2010-01-01,132514.9,32011.7,464.2,59072.5,91482,21456,30604432.8,59072.5,10629410.7,0.5357001960415442
