,ProdDate,MonInjSteam(m3),MonthlyOil(m3),MonInjGas(E3m3),CumInjGas(E3m3),PrdHours(hr),InjHours(hr),CumInjSteam(m3),CumPrdOil(m3),CalDlyOil(m3/d),CalInjGas(E3m3/d),CalInjSteam(m3/d),SOR,percent_change_SOR,is_interpolated,CumPrdOilSinceSteamInj(m3),OilRate,SteamRate,SteamRateOverOilRate
1163,2012-12-01,108043.5,68756.0,0.0,0.0,46706,13961,2328238.6,3717054.1,2217.94,0.0,3485.27,73394.02686311014,24.74297374816685,False,1498415.6,1.4721020853851754,7.738951364515436,5.25707519970705
1164,2013-01-01,103456.4,66923.8,0.0,0.0,45809,13889,2431695.0,3783977.9,2158.83,0.0,3337.3,70815.37849912884,-3.513430825632202,False,1565339.4,1.4609312580497282,7.448801209590322,5.098666462605577
1165,2013-02-01,98835.4,60173.3,0.0,0.0,39577,12571,2530530.4,3844151.2,2149.05,0.0,3529.84,65005.71891187619,-8.20395189630191,False,1625512.7000000002,1.5204108446825175,7.862174846869779,5.171085745913308
1166,2013-03-01,106391.4,62839.6,0.0,0.0,43214,13774,2636921.8,3906990.8,2027.08,0.0,3431.98,73164.02331650742,12.550133343946058,False,1688352.3000000005,1.4541491183412782,7.7240743429650065,5.311748462066751
1167,2013-04-01,107600.6,61323.9,0.0,0.0,41475,13298,2744522.4,3968314.7,2044.13,0.0,3586.69,72773.17465131865,-0.5342088194056127,False,1749676.2000000002,1.478575045207957,8.09148744172056,5.472490197873263
1180,2014-05-01,96593.2,57651.0,0.0,475.1,39396,12860,4073515.2,4696885.1,1859.71,0.0,3115.91,66007.28013737836,-9.716210753378084,False,2478246.6,1.4633719159305514,7.511135303265941,5.132758953139842
1183,2014-08-01,111588.5,56301.0,0.0,499.2,40429,12232,4383665.8,4868810.7,1816.16,0.0,3599.63,80130.21911688958,20.91927821593964,False,2650172.2,1.392589477850058,9.122670045781556,6.550868142322561
1187,2014-12-01,142015.1,60876.8,0.0,515.0,42331,18400,4914986.1,5097430.8,1963.77,0.0,4581.13,98750.93957139664,2.072196539773863,False,2878792.3000000003,1.4381139117904138,7.718211956521739,5.366898889749818
1188,2015-01-01,141552.5,63064.5,0.0,515.0,43272,18550,5056538.6,5160495.3,2034.34,0.0,4566.21,97126.90626263588,-1.64457504486486,False,2941856.8000000003,1.4573973932334998,7.630862533692722,5.235951820088187
1189,2015-02-01,131388.5,54770.3,0.0,515.0,39244,16800,5187927.1,5215265.6,1956.08,0.0,4692.45,94142.45118248391,-3.0727377150074564,False,2996627.1,1.3956350015288963,7.820744047619048,5.60371733229071
1190,2015-03-01,137150.6,50410.7,0.0,515.0,42081,18000,5325077.7,5265676.3,1626.15,0.0,4424.21,114488.281229977,21.611748782762284,False,3047037.8000000003,1.1979444404838286,7.619477777777778,6.360460068332055
1203,2016-04-01,123664.9,57033.6,0.0,886.3,42003,17904,7120259.1,6012165.5,1901.12,0.0,4122.16,91074.32802242888,1.0026734127907,False,3793527.0,1.3578458681522747,6.907110142984807,5.086814567830031
1204,2016-05-01,136634.1,55703.5,0.0,886.3,43435,18438,7256893.2,6067869.0,1796.89,0.0,4407.55,106540.91993321784,16.982383781058473,False,3849230.5,1.2824565442615403,7.410462089163684,5.778333872069521
1205,2016-06-01,131429.7,47602.7,0.0,886.3,38238,16125,7388322.9,6115471.7,1586.76,0.0,4380.99,105574.02980503209,-0.9075293594159152,False,3896833.2,1.2449055912966158,8.150679069767442,6.547226654575633
1206,2016-07-01,137502.2,53341.4,0.0,886.3,41193,17784,7525825.1,6168813.1,1720.69,0.0,4435.55,106186.34165207512,0.5799833994911685,False,3950174.6,1.294914184448814,7.731792622582096,5.970891905762209
1207,2016-08-01,143162.0,48601.5,0.0,886.3,42979,18312,7668987.1,6217414.6,1567.79,0.0,4618.13,126600.19954116642,19.224560872412688,False,3998776.1,1.130819702645478,7.817933595456531,6.913510241435476
1208,2016-09-01,136058.6,43650.6,0.0,886.3,39408,17256,7805045.7,6261065.2,1455.02,0.0,4535.29,122834.4469216918,-2.974523447137312,False,4042426.7,1.1076583434835563,7.884712563745944,7.118361550862994
1209,2016-10-01,159445.5,45204.5,0.0,886.3,42536,18216,7964491.2,6306269.7,1458.21,0.0,5143.4,150033.1557256468,22.14257440447014,False,4087631.2,1.0627350949783712,8.753046772068512,8.236339247125978
1210,2016-11-01,140901.8,41119.1,0.0,886.3,38973,18000,8105393.0,6347388.8,1370.64,0.0,4696.73,133547.81236457024,-10.987800184128591,False,4128750.3,1.0550663279706465,7.827877777777777,7.419322909142791
1216,2017-05-01,130575.1,49071.4,0.0,938.5,39903,14904,8938243.3,6617677.9,1582.95,0.0,4212.1,106178.71540856792,0.2938047780540076,False,4399039.4,1.2297671854246548,8.761077563070318,7.124175752050989
1224,2018-01-01,136982.4,47579.8,0.0,1148.4,43052,14455,9939947.1,6952171.1,1534.83,0.0,4418.79,123946.84897372416,-18.220243084090924,False,4733532.6,1.1051704914986529,9.476471809062607,8.574669593477974
1225,2018-02-01,129324.8,47710.3,0.0,1148.4,40341,14376,10069271.9,6999881.4,1703.94,0.0,4618.74,109349.38067461325,-11.777200001434062,False,4781242.899999999,1.182675193971394,8.995882025598219,7.606384298456679
1226,2018-03-01,138819.8,52227.1,0.0,1148.4,43765,12632,10208091.7,7052108.5,1684.75,0.0,4478.06,116327.51094738171,6.381499583919026,False,4833469.999999999,1.193353136067634,10.989534515516148,9.208954318190443
1229,2018-06-01,107936.6,59730.4,0.0,1154.2,42781,17856,10580440.8,7220347.7,1991.01,0.0,3597.89,77307.96520030002,-26.26270403315505,False,5001709.199999999,1.396189897384353,6.044836469534051,4.329523140697805
1235,2018-12-01,139341.5,63181.9,0.0,1225.7,44046,10488,11339939.6,7590750.5,2038.13,0.0,4494.89,97139.14442269068,4.926989190712461,False,5372112.0,1.4344526177178405,13.285802822273077,9.261932153193236
1236,2019-01-01,146316.5,59398.1,0.0,1225.7,44026,9808,11486256.1,7650148.6,1916.07,0.0,4719.89,108450.1057946298,11.644081733642489,False,5431510.1,1.3491595875164677,14.918077079934749,11.057310949697165
1237,2019-02-01,119881.8,49961.6,0.0,1225.7,39148,9000,11606137.9,7700110.2,1784.34,0.0,4281.49,93934.79605136746,-13.384320501032745,False,5481471.699999999,1.2762235618677835,13.3202,10.43719956126305
1238,2019-03-01,148771.8,56547.6,0.0,1225.7,44248,9984,11754909.7,7756657.8,1824.12,0.0,4799.09,116412.62593637926,23.9291836783464,False,5538019.299999999,1.2779696257457964,14.901021634615384,11.659918463179013
1246,2019-11-01,141990.2,59034.35,0.0,1258.0,41107,12960,12751069.6,8195964.1,1904.335,0.0,4580.33,123348.46437954348,-4.678857811659437,True,5989961.049999998,1.4361142871043862,10.956033950617284,7.628942939289154
1289,2013-10-01,51283.7,23207.6,0.0,0.0,4410,4429,703885.7,365587.2,748.63,0.0,1654.31,9745.13163791172,27.29036144685544,False,135491.4,5.262494331065759,11.57906976744186,2.2003006633352267
1291,2013-12-01,50815.8,22219.1,0.0,0.0,4419,4448,802984.8,409492.7,716.75,0.0,1639.22,10106.395857617998,7.362309574120762,False,179396.9,5.028083276759448,11.4244154676259,2.2721213708673558
1292,2014-01-01,50995.1,22602.3,0.0,0.0,4439,4464,853979.9,432095.0,729.11,0.0,1645.0,10015.230702185176,-0.9020540726603632,False,201999.2,5.091754899752196,11.423633512544802,2.243555264826428
1294,2014-03-01,50385.7,21876.8,0.0,0.0,4366,5194,951482.9,474927.1,705.7,0.0,1625.35,10055.582452643896,11.33171177420409,False,244831.3,5.010719193770041,9.70075086638429,1.935999702087774
1296,2014-05-01,51411.7,23221.2,0.0,0.0,5191,5208,1052820.3,518413.3,749.07,0.0,1658.44,11492.865773517302,23.11931048161382,False,288317.49999999994,4.473357734540551,9.871678187403994,2.206771461888883
1298,2014-07-01,51389.9,22426.8,0.0,0.0,5158,5208,1146540.5,558072.1,723.45,0.0,1657.74,11819.301202133163,14.042469883503372,False,327976.3,4.347964327258628,9.867492319508449,2.2694510756784103
1299,2014-08-01,53102.9,21894.8,0.0,0.0,5156,5208,1199643.4,579966.9,706.28,0.0,1713.0,12505.1862725396,5.803093251254543,False,349871.0999999999,4.246470131885182,10.196409370199692,2.401149437891628
1300,2014-09-01,52321.1,20625.4,0.0,0.0,4995,5040,1251964.5,600592.3,687.51,0.0,1744.04,12670.973387182794,1.3257468623818047,False,370496.5,4.129209209209209,10.381170634920634,2.514082021266427
1301,2014-10-01,54321.4,21899.0,0.0,0.0,5180,5208,1306285.9,622491.3,706.42,0.0,1752.3,12849.21010091785,1.4066536823078568,False,392395.5,4.2276061776061775,10.430376344086024,2.4672062405756243
1302,2014-11-01,52874.0,20503.9,0.0,0.0,5031,4991,1359159.9,642995.2,683.46,0.0,1762.47,12973.585220372708,0.9679592634723512,False,412899.4,4.075511826674617,10.593868964135444,2.5993959567967764
1303,2014-12-01,53805.6,21031.0,0.0,0.0,5190,5208,1412965.5,664026.2,678.42,0.0,1735.66,13278.068755646427,2.346949822286448,False,433930.4,4.052215799614643,10.331336405529951,2.54955237243595
1304,2015-01-01,54079.8,20687.3,0.0,0.0,5201,5208,1467045.3,684713.5,667.33,0.0,1744.51,13596.217959811092,2.396050284265727,False,454617.7,3.977562007306287,10.383986175115208,2.6106409293032056
1306,2015-03-01,54840.7,19881.0,0.0,0.0,5169,5208,1569225.4,722114.3,641.32,0.0,1769.05,14258.41649313415,13.359522020632642,False,492018.5,3.8461984910040634,10.53008832565284,2.7377911853176164
1307,2015-04-01,51790.9,18779.7,0.0,0.0,5011,5040,1621016.3,740894.0,625.99,0.0,1726.36,13819.4007305761,-3.078993819330833,False,510798.2,3.747695070844143,10.275972222222222,2.74194458940002
1308,2015-05-01,53626.5,19570.1,0.0,0.0,5145,5208,1674642.8,760464.1,631.29,0.0,1729.89,14098.463600083802,2.019355795148625,False,530368.2999999999,3.803712342079689,10.296947004608295,2.7070782642250006
1310,2015-07-01,53897.2,18787.9,0.0,0.0,5098,5180,1772724.2,793464.0,606.06,0.0,1738.62,14624.727915307189,9.194384129402966,False,563368.2,3.6853471949784233,10.404864864864864,2.8233065473566
1311,2015-08-01,56131.7,19333.3,0.0,0.0,5154,5187,1828855.9,812797.3,623.65,0.0,1810.7,14963.962789591018,2.3195978499453984,False,582701.5,3.751125339542103,10.82161172161172,2.884897395332758
1312,2015-09-01,55006.5,18649.5,0.0,0.0,4993,5033,1883862.4,831446.8,621.65,0.0,1833.55,14726.799887396444,-1.5848936911253553,False,601351.0,3.7351291808531935,10.929167494536062,2.926048060281432
1313,2015-10-01,54603.6,18609.5,0.0,0.0,5153,5208,1938466.0,850056.3,600.31,0.0,1761.41,15119.823251565062,2.6687628485057013,False,619960.5,3.611391422472346,10.484562211981569,2.903191868580081
1314,2015-11-01,50163.0,17794.2,0.0,0.0,4970,4991,1988629.0,867850.5,593.14,0.0,1672.1,14010.751256027244,-7.335217992201171,False,637754.7,3.580321931589537,10.050691244239632,2.807203216996042
1315,2015-12-01,54654.2,18218.9,0.0,0.0,5187,5472,2043283.2,886069.4,587.71,0.0,1763.04,15560.288239136278,11.059628101258625,False,655973.6,3.5124156545209178,9.98797514619883,2.843619926742741
1316,2016-01-01,56889.9,17032.4,0.0,0.0,5208,6360,2100173.1,903101.8,549.43,0.0,1835.16,17395.23491698175,11.792497990045758,False,673006.0,3.270430107526882,8.94495283018868,2.735099829714112
1317,2016-02-01,50325.5,16050.3,0.0,0.0,5162,5880,2150498.6,919152.1,553.46,0.0,1735.36,16185.38164395681,-6.955084417077028,False,689056.3,3.1093180937621074,8.55875850340136,2.752615925842995
1318,2016-03-01,56104.5,20051.3,0.0,0.0,5931,5952,2206603.1,939203.4,646.82,0.0,1809.82,16595.222728700883,2.532168185833883,False,709107.6000000001,3.380762097454055,9.426159274193548,2.7881758616768955
1319,2016-04-01,51160.3,18870.2,0.0,0.0,5645,5552,2257763.4,958073.6,629.01,0.0,1705.34,15304.548626935592,-7.777383424526829,False,727977.8,3.3428166519043403,9.214751440922193,2.7565829659466123
1320,2016-05-01,54322.0,20323.5,0.0,0.0,5742,5952,2312085.4,978397.1,655.6,0.0,1752.32,15347.598789578567,0.281289985692279,False,748301.3,3.5394461859979103,9.126680107526882,2.5785616245931733
1321,2016-06-01,51924.0,20535.6,0.0,0.0,5694,5760,2364009.4,998932.7,684.52,0.0,1730.8,14397.205633144396,-6.192455050880763,False,768836.9,3.6065331928345614,9.014583333333333,2.499514866865346
1322,2016-07-01,50470.7,20541.9,0.0,0.0,5716,6320,2414480.1,1019474.6,662.64,0.0,1628.09,14044.003777644715,-2.453266727583292,False,789378.8,3.593754373687894,7.985870253164556,2.2221524964627712
1323,2016-08-01,56652.6,19785.0,0.0,0.0,5930,7368,2471132.7,1039259.6,638.23,0.0,1827.5,16980.031235784685,20.90591475639978,False,809163.8,3.336424957841484,7.68900651465798,2.304564499970777
1324,2016-09-01,51787.1,20843.6,0.0,0.0,6333,6281,2522919.8,1060103.2,694.79,0.0,1726.24,15734.695748335222,-7.334117765490166,False,830007.4,3.291267961471656,8.24504059863079,2.505125895292982
1325,2016-10-01,55788.6,24276.2,0.0,0.0,6619,6696,2578708.4,1084379.4,783.1,0.0,1799.63,15210.977970193027,-3.328426469241419,False,854283.6,3.667653724127512,8.331630824372759,2.2716514292402965
1326,2016-11-01,52835.9,24271.8,0.0,0.0,6235,6308,2631544.3,1108651.2,809.06,0.0,1761.2,13572.616637414612,-10.770913849121987,False,878555.4,3.892830793905373,8.376014584654408,2.151651337573655
1327,2016-12-01,55599.8,24897.3,0.0,0.0,6373,6696,2687144.1,1133548.5,803.14,0.0,1793.54,14231.96593204886,4.857937951453439,False,903452.7,3.906684450023537,8.303434886499403,2.1254429408675115
1328,2017-01-01,56038.0,24938.7,0.0,0.0,6473,6373,2743182.1,1158487.2,804.47,0.0,1807.68,14545.02335727203,2.199678011582362,False,928391.4,3.85272671095319,8.793033108426172,2.2822883033535275
1330,2017-03-01,55461.6,23362.4,0.0,0.0,6594,6580,2847682.9,1203547.2,753.63,0.0,1789.08,15653.947813580797,17.871935929518234,False,973451.4,3.5429784652714598,8.428814589665654,2.379019424556352
1331,2017-04-01,53616.4,21964.3,0.0,0.0,6183,5771,2901299.3,1225511.5,732.14,0.0,1787.21,15093.137555032485,-3.582548410323505,False,995415.7,3.5523693999676533,9.290660197539422,2.6153418047188506
1333,2017-06-01,51710.4,20927.9,0.0,0.0,6394,6305,2991971.5,1260993.2,697.6,0.0,1723.68,15798.828243636486,12.774661647982954,False,1030897.4,3.27305286205818,8.201490880253766,2.505761815009752
1334,2017-07-01,54183.6,19953.2,0.0,0.0,6575,7631,3046155.1,1280946.4,643.65,0.0,1747.86,17854.63835374777,13.012421417641097,False,1050850.6,3.0347072243346007,7.100458655484209,2.339750799862111
1335,2017-08-01,56376.0,18371.1,0.0,0.0,6755,7684,3102531.1,1299317.5,592.62,0.0,1818.58,20729.291114848867,16.100313566405532,False,1069221.7000000002,2.7196299037749814,7.336803748047892,2.6977213840251
1336,2017-09-01,54352.0,21286.9,0.0,0.0,7154,7195,3156883.1,1320604.4,709.56,0.0,1811.73,18266.36137718503,-11.881398760904016,False,1090508.6,2.97552418227565,7.554134815844336,2.538757661874222
1337,2017-10-01,56179.5,21907.8,0.0,0.0,7363,7674,3213062.6,1342512.2,706.7,0.0,1812.24,18881.38738257607,3.3669869586573364,False,1112416.4,2.975390465842727,7.320758405003909,2.460436197885857
1338,2017-11-01,53322.0,19579.2,0.0,0.0,7083,8548,3266384.6,1362091.4,652.64,0.0,1777.4,19289.844631037016,2.1632798490108573,False,1131995.6,2.764252435408725,6.237950397753861,2.256650050425482
1339,2017-12-01,56195.3,20019.7,0.0,0.0,7516,8157,3322579.9,1382111.1,645.8,0.0,1812.75,21097.412788403424,9.370568773053067,False,1152015.3,2.66361096327834,6.889211719995097,2.586418142503791
1340,2018-01-01,53474.2,22721.6,0.0,0.0,8062,8134,3376054.1,1404832.7,732.95,0.0,1724.97,18973.53181114006,-10.06702100662691,False,1174736.9,2.8183577276110143,6.574157855913449,2.332620089886902
